AGYTYP,AGYTYPT,AGY,AGYT,AGYSUB,AGYSUBT,agy_typ,agy_typ2
1,Cabinet Level Agencies,HS,HS-DEPARTMENT OF HOMELAND SECURITY,HSAA,HSAA-DHS HEADQUARTERS,Crime and Law,Crime and Law
1,Cabinet Level Agencies,HS,HS-DEPARTMENT OF HOMELAND SECURITY,HSBA,HSBA-US-VISIT,Crime and Law,Crime and Law
1,Cabinet Level Agencies,HS,HS-DEPARTMENT OF HOMELAND SECURITY,HSDA,HSDA-DOMESTIC NUCLEAR DETECTION OFFICE,Crime and Law,Crime and Law
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VAJA,VAJA-OFFICE OF THE ASSISTANT SECRETARY FOR PUBLIC AND INTERGOVERNMENTAL AFFAIRS,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VAJB,VAJB-DEPUTY ASSISTANCE SECRETARY FOR INTERGOVERNMENTAL AFFAIRS,Health and Social Welfare,Management and Administration
2,Large Independent Agencies (1000 or more employees),GS,GS-GENERAL SERVICES ADMINISTRATION,GS30,GS30-FEDERAL ACQUISITION SERVICE,Management and Administration,Management and Administration
3,Medium Independent Agencies (100-999 employees),RR,RR-RAILROAD RETIREMENT BOARD,RR00,RR00-RAILROAD RETIREMENT BOARD,Health and Social Welfare,Health and Social Welfare
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF0U,"AF0U-AIR FORCE INTELLIGENCE, SURVEILLANCE, & RECONNAISSANCE AGENCY",Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF5J,AF5J-AIR FORCE FINANCIAL SERVICES,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF5K,AF5K-AIR FORCE PETROLEUM AGENCY,Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,AR3A,AR3A-U.S. ARMY CENTRAL,Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,AR5A,AR5A-U.S. ARMY NORTH,Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARBA,ARBA-U.S. ARMY INSTALLATION MANAGEMENT COMMAND,Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARSO,ARSO-U.S. ARMY SOUTH,Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARXQ,ARXQ-U.S. ARMY JOINT MUNITIONS COMMAND,Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARXT,ARXT-U.S. ARMY MILITARY SURFACE DEPLOYMENT AND DISTRIBUTION COMMAND,Defense,Defense
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VABC,VABC-ASSISTANT SECRETARY FOR HUMAN RESOURCES MANAGEMENT,Health and Social Welfare,Management and Administration
2,Large Independent Agencies (1000 or more employees),GS,GS-GENERAL SERVICES ADMINISTRATION,GS14,GS14-OFFICE OF THE CHIEF HUMAN CAPITAL OFFICER,Management and Administration,Management and Administration
2,Large Independent Agencies (1000 or more employees),GS,GS-GENERAL SERVICES ADMINISTRATION,GS31,GS31-OFFICE OF EMERGENCY RESPONSE AND RECOVERY,Management and Administration,Management and Administration
4,Small Independent Agencies (less than 100 employees),DB,DB-PUBLIC INTEREST DECLASSIFICATION BOARD,DB00,DB00-PUBLIC INTEREST DECLASSIFICATION BOARD,Commerce and Information,Commerce and Information
4,Small Independent Agencies (less than 100 employees),DF,DF-OFFICE OF THE FEDERAL COORDINATOR FOR ALASKA NATURAL GAS TRANSPORTATION PRO,DF00,DF00-OFFICE OF THE FEDERAL COORDINATOR FOR ALASKA NATURAL GAS TRANSPORTATION PROJECTS,Nature and Resources,Nature and Resources
4,Small Independent Agencies (less than 100 employees),DQ,DQ-DENALI COMMISSION,DQ00,DQ00-DENALI COMMISSION,Nature and Resources,Nature and Resources
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF1R,"AF1R-AIR FORCE ELEMENTS, U.S. AFRICA COMMAND",Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF2L,AF2L-AIR FORCE TECHNICAL APPLICATIONS CENTER,Defense,Defense
1,Cabinet Level Agencies,AG,AG-DEPARTMENT OF AGRICULTURE,AGHL,AGHL-HOMELAND SECURITY STAFF,Nature and Resources,Crime and Law
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARSC,ARSC-U. S. ARMY SPACE AND MISSILE DEFENSE COMMAND/U. S. ARMY FORCES STRATEGIC COMMAND,Defense,Defense
1,Cabinet Level Agencies,DL,DL-DEPARTMENT OF LABOR,DLEB,DLEB-EMPLOYEE BENEFITS SECURITY ADMINISTRATION,Work and Labor,Work and Labor
4,Small Independent Agencies (less than 100 employees),QQ,QQ-OFFICE OF NATIONAL DRUG CONTROL POLICY,QQ00,QQ00-OFFICE OF NATIONAL DRUG CONTROL POLICY,Crime and Law,Crime and Law
4,Small Independent Agencies (less than 100 employees),YE,YE-COMMISSION ON THE PREVENTION OF WEAPONS OF MASS DESTRUCTION PROLIFERATION A,YE00,YE00-COMMISSION ON THE PREVENTION OF WEAPONS OF MASS DESTRUCTION PROLIFERATION AND TERRORISM,Defense,Defense
4,Small Independent Agencies (less than 100 employees),ZU,ZU-DWIGHT D. EISENHOWER MEMORIAL COMMISSION,ZU00,ZU00-DWIGHT D. EISENHOWER MEMORIAL COMMISSION,"Research, Arts, and Sciences","Research, Arts, and Sciences"
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF01,AF01-AIR FORCE MANAGEMENT ENGINEERING AGENCY,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF12,AF12-AIR FORCE PUBLIC AFFAIRS AGENCY,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF13,AF13-HQ USAF AND SUPPORT ELEMENTS,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AFGS,AFGS-AIR FORCE GLOBAL STRIKE COMMAND,Defense,Defense
1,Cabinet Level Agencies,AG,AG-DEPARTMENT OF AGRICULTURE,AGCR,AGCR-CIVIL RIGHTS,Nature and Resources,Crime and Law
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARXD,ARXD-U. S. ARMY CONTRACTING COMMAND,Defense,Defense
1,Cabinet Level Agencies,DD,DD-DEPARTMENT OF DEFENSE,DD80,DD80-DEFENSE MEDIA ACTIVITY,Defense,Defense
1,Cabinet Level Agencies,TR,TR-DEPARTMENT OF THE TREASURY,TR**,TR**-UNSPECIFIED,"Money, Finance, and Banking","Money, Finance, and Banking"
2,Large Independent Agencies (1000 or more employees),CU,CU-NATIONAL CREDIT UNION ADMINISTRATION,CU00,CU00-NATIONAL CREDIT UNION ADMINISTRATION,"Money, Finance, and Banking","Money, Finance, and Banking"
3,Medium Independent Agencies (100-999 employees),HF,HF-FEDERAL HOUSING FINANCE AGENCY,HF00,HF00-FEDERAL HOUSING FINANCE AGENCY,"Money, Finance, and Banking","Money, Finance, and Banking"
4,Small Independent Agencies (less than 100 employees),RZ,RZ-RECOVERY ACT ACCOUNTABILITY & TRANSPARENCY BOARD,RZ00,RZ00-RECOVERY ACT ACCOUNTABILITY & TRANSPARENCY BOARD,Commerce and Information,Commerce and Information
4,Small Independent Agencies (less than 100 employees),YF,YF-FINANCIAL CRISIS INQUIRY COMMISSION,YF00,YF00-FINANCIAL CRISIS INQUIRY COMMISSION,"Money, Finance, and Banking","Money, Finance, and Banking"
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF20,AF20-AIR FORCE AGENCY FOR MODELING/SIMULATION,Defense,Defense
1,Cabinet Level Agencies,AG,AG-DEPARTMENT OF AGRICULTURE,AG22,AG22-NATIONAL INSTITUTE OF FOOD AND AGRICULTURE,Nature and Resources,Nature and Resources
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARAA,ARAA-U. S. ARMY ACCESSION COMMAND,Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARAP,ARAP-U. S. MILITARY ENTRANCE PROCESSING COMMAND,Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARSE,ARSE-HQDA FIELD OPERATING AGENCIES AND STAFF SUPPORT AGENCIES AND STAFF SUPPORT AGENCIES,Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARSF,ARSF-MISCELLANEOUS FIELD OPERATING AGENCIES,Defense,Defense
1,Cabinet Level Agencies,DD,DD-DEPARTMENT OF DEFENSE,DD81,DD81-DEFENSE ACQUISITION UNIVERSITY,Defense,Defense
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HUBB,HUBB-OFFICE OF THE CHIEF HUMAN CAPITAL OFFICER,Health and Social Welfare,Health and Social Welfare
1,Cabinet Level Agencies,IN,IN-DEPARTMENT OF THE INTERIOR,IN23,"IN23-BUREAU OF OCEAN ENERGY MANAGEMENT, REGULATION, AND ENFORCEMENT",Nature and Resources,Nature and Resources
1,Cabinet Level Agencies,TR,TR-DEPARTMENT OF THE TREASURY,TR36,TR36-SPECIAL INSPECTOR GENERAL FOR THE TROUBLED ASSETS RELIEF PROGRAM (TARP),"Money, Finance, and Banking",Management and Administration
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VAGA,"VAGA-IMMEDIATE OFFICE OF THE ASSISTANT SECRETARY FOR OPERATIONS, SECURITY, AND PREPAREDNESS",Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VAGB,VAGB-DEPUTY ASSISTANT SECRETARY FOR SECURITY AND LAW ENFORCEMENT,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VAGC,VAGC-DEPUTY ASSISTANT SECRETARY FOR EMERGENCY MANAGEMENT,Health and Social Welfare,Management and Administration
2,Large Independent Agencies (1000 or more employees),GS,GS-GENERAL SERVICES ADMINISTRATION,GS19,GS19-OFFICE OF CITIZEN SERVICES AND INNOVATIVE TECHNOLOGIES,Management and Administration,Management and Administration
2,Large Independent Agencies (1000 or more employees),GS,GS-GENERAL SERVICES ADMINISTRATION,GS32,GS32-OFFICE OF COMMUNICATIONS AND MARKETING,Management and Administration,Management and Administration
4,Small Independent Agencies (less than 100 employees),AA,AA-ADMINISTRATIVE CONFERENCE OF THE UNITED STATES,AA00,AA00-ADMINISTRATIVE CONFERENCE OF THE UNITED STATES,Management and Administration,Management and Administration
4,Small Independent Agencies (less than 100 employees),DG,DG-NORTHERN BORDER REGIONAL COMMISSION,DG00,DG00-NORTHERN BORDER REGIONAL COMMISSION,Health and Social Welfare,Health and Social Welfare
4,Small Independent Agencies (less than 100 employees),EO,EO-MORRIS K. UDALL AND STEWART L. UDALL FOUNDATION,EO00,EO00-MORRIS K. UDALL AND STEWART L. UDALL FOUNDATION,Education,Education
4,Small Independent Agencies (less than 100 employees),RO,RO-MEDICAID AND CHIP PAYMENT AND ACCESS COMMISSION,RO00,RO00-MEDICAID AND CHIP PAYMENT AND ACCESS COMMISSION,Health and Social Welfare,Health and Social Welfare
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF02,AF02-AIR FORCE INSPECTION AGENCY (FO),Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF2A,AF2A-AIR FORCE COST ANALYSIS AGENCY,Defense,Defense
1,Cabinet Level Agencies,AG,AG-DEPARTMENT OF AGRICULTURE,AGAO,AGAO-OFFICE OF ADVOCACY AND OUTREACH,Nature and Resources,Commerce and Information
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,AR2A,AR2A-UNITED STATES ARMY CYBER COMMAND,Defense,Defense
1,Cabinet Level Agencies,DL,DL-DEPARTMENT OF LABOR,DLOF,DLOF-OFFICE OF FEDERAL CONTRACT COMPLIANCE PROGRAMS,Work and Labor,Work and Labor
1,Cabinet Level Agencies,DL,DL-DEPARTMENT OF LABOR,DLOL,DLOL-OFFICE OF LABOR-MANAGEMENT STANDARDS,Work and Labor,Work and Labor
1,Cabinet Level Agencies,DL,DL-DEPARTMENT OF LABOR,DLOW,DLOW-OFFICE OF WORKERS' COMPENSATION PROGRAMS,Work and Labor,Work and Labor
1,Cabinet Level Agencies,DL,DL-DEPARTMENT OF LABOR,DLWH,DLWH-WAGE AND HOUR DIVISION,Work and Labor,Work and Labor
1,Cabinet Level Agencies,DN,DN-DEPARTMENT OF ENERGY,DNFE,DNFE-FEDERAL ENERGY REGULATORY COMMISSION,"Research, Arts, and Sciences","Research, Arts, and Sciences"
1,Cabinet Level Agencies,HS,HS-DEPARTMENT OF HOMELAND SECURITY,HSAB,HSAB-CITIZENSHIP AND IMMIGRATION SERVICES,Crime and Law,Crime and Law
1,Cabinet Level Agencies,HS,HS-DEPARTMENT OF HOMELAND SECURITY,HSBB,HSBB-IMMIGRATION AND CUSTOMS ENFORCEMENT,Crime and Law,Crime and Law
1,Cabinet Level Agencies,HS,HS-DEPARTMENT OF HOMELAND SECURITY,HSBD,HSBD-CUSTOMS AND BORDER PROTECTION,Crime and Law,Crime and Law
1,Cabinet Level Agencies,HS,HS-DEPARTMENT OF HOMELAND SECURITY,HSCA,HSCA-NATIONAL PROTECTION AND PROGRAMS DIRECTORATE,Crime and Law,Crime and Law
1,Cabinet Level Agencies,HS,HS-DEPARTMENT OF HOMELAND SECURITY,HSFA,HSFA-SCIENCE AND TECHNOLOGY DIRECTORATE,Crime and Law,Crime and Law
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VABD,VABD-ASSISTANT SECRETARY FOR DIVERSITY & INCLUSION,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VABG,VABG-DEPUTY ASSISTANT SECRETARY FOR CORPORATE SENIOR EXECUTIVE MANAGEMENT,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VABH,VABH-DEPUTY ASSISTANT SECRETARY FOR LABOR MANAGEMENT RELATIONS,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VABI,VABI-DEAN FOR VA LEARNING UNIVERSITY,Health and Social Welfare,Health and Social Welfare
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VABJ,VABJ-VETERAN EMPLOYMENT SERVICES OFFICE,Health and Social Welfare,Health and Social Welfare
2,Large Independent Agencies (1000 or more employees),AM,AM-U.S. AGENCY FOR INTERNATIONAL DEVELOPMENT,AM00,AM00-U.S. AGENCY FOR INTERNATIONAL DEVELOPMENT,Foreign Affairs,Foreign Affairs
2,Large Independent Agencies (1000 or more employees),GS,GS-GENERAL SERVICES ADMINISTRATION,GS13,GS13-CIVILIAN BOARD OF CONTRACT APPEALS,Management and Administration,Management and Administration
3,Medium Independent Agencies (100-999 employees),FR,FR-FEDERAL RESERVE SYSTEM,FRFT,FRFT-BUREAU OF CONSUMER FINANCIAL PROTECTION,"Money, Finance, and Banking","Money, Finance, and Banking"
4,Small Independent Agencies (less than 100 employees),IG,IG-COUNCIL OF THE INSPECTORS GENERAL ON INTEGRITY AND EFFICIENCY,IG00,IG00-COUNCIL OF THE INSPECTORS GENERAL ON INTEGRITY AND EFFICIENCY,Management and Administration,Management and Administration
4,Small Independent Agencies (less than 100 employees),YG,YG-RONALD REAGAN CENTENNIAL COMMISSION,YG00,YG00-RONALD REAGAN CENTENNIAL COMMISSION,"Research, Arts, and Sciences","Research, Arts, and Sciences"
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF04,AF04-AIR FORCE COMMUNICATIONS AGENCY (HISTORICAL),Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF05,AF05-AIR FORCE INTELLIGENCE ANALYSIS AGENCY,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF08,"AF08-HEADQUARTERS, U.S. AIR FORCE SECURITY FORCES CENTER",Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF0M,"AF0M-HEADQUARTERS, AIR FORCE RESERVE COMMAND",Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF0N,"AF0N-HEADQUARTERS, U.S. AIR FORCE",Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF1S,"AF1S-HEADQUARTERS, AIR FORCE SPACE COMMAND",Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF1W,AF1W-ENGINEERING AND SUPPORT AGENCY,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF2E,AF2E-AIR FORCE LEGAL OPERATIONS AGENCY,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF2F,AF2F-AIR FORCE MEDICAL SUPPORT AGENCY,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF2H,AF2H-AIR FORCE OPERATIONS GROUP,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF2K,AF2K-AIR FORCE HISTORICAL RESEARCH AGENCY,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF2M,AF2M-AIR FORCE REVIEW BOARDS AGENCY,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF2Q,"AF2Q-HEADQUARTERS, AIR WEATHER AGENCY",Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF2S,AF2S-AIR FORCE ELEMENTS NORAD,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF2T,AF2T-AIR FORCE SAFETY CENTER,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF2U,AF2U-AIR FORCE SERVICES AGENCY,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF2Z,AF2Z-AIR FORCE MEDICAL OPERATIONS AGENCY,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF34,AF34-AIR NATIONAL GUARD,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF3N,"AF3N-AIR FORCE ELEMENTS, U.S. JOINT FORCES COMMAND",Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF3V,AF3V-AIR FORCE ELEMENTS,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF3W,AF3W-AIR FORCE CENTER FOR ENGINEER & ENVIRONMENT,Defense,Nature and Resources
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF4D,AF4D-U.S. NORTHERN COMMAND,Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARA1,ARA1-US ARMY SOUTHERN EUROPEAN TASK FORCE (USAFRAF/SETAF),Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARE2,ARE2-21ST THEATER SUSTAINMENT COMMAND (TSC),Defense,Defense
1,Cabinet Level Agencies,HE,HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,HE12,HE12-ADMINISTRATION FOR COMMUNITY LIVING,Health and Social Welfare,Health and Social Welfare
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HUXX,HUXX-OFFICE OF STRATEGIC PLANNING AND MANAGEMENT,Health and Social Welfare,Health and Social Welfare
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HUYY,HUYY-OFFICE OF SUSTAINABLE HOUSING AND COMMUNTIES,Health and Social Welfare,Health and Social Welfare
1,Cabinet Level Agencies,IN,IN-DEPARTMENT OF THE INTERIOR,IN26,IN26-BUREAU OF SAFETY AND ENVIRONMENTAL ENFORCEMENT,Nature and Resources,Nature and Resources
1,Cabinet Level Agencies,IN,IN-DEPARTMENT OF THE INTERIOR,IN27,IN27-BUREAU OF OCEAN ENERGY MANAGEMENT,Nature and Resources,Nature and Resources
1,Cabinet Level Agencies,NV,NV-DEPARTMENT OF THE NAVY,NV12,NV12-DEPARTMENT OF THE NAVY/ASSISTANT FOR ADMINISTRATION (DON/AA),Defense,Defense
2,Large Independent Agencies (1000 or more employees),GS,GS-GENERAL SERVICES ADMINISTRATION,GS02,GS02-OFFICE OF ADMINISTRATIVE SERVICES,Management and Administration,Management and Administration
3,Medium Independent Agencies (100-999 employees),HF,HF-FEDERAL HOUSING FINANCE AGENCY,HFHA,HFHA-FEDERAL HOUSING FINANCE AGENCY,"Money, Finance, and Banking","Money, Finance, and Banking"
3,Medium Independent Agencies (100-999 employees),HF,HF-FEDERAL HOUSING FINANCE AGENCY,HFHI,HFHI-OFFICE OF INSPECTOR GENERAL,"Money, Finance, and Banking",Management and Administration
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF15,AF15-AIR FORCE CIVIL ENGINEER CENTER,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF2Q,"AF2Q-HEADQUARTERS, AIR FORCE WEATHER AGENCY",Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARA1,ARA1-US ARMY AFRICA/SOUTHERN EUROPEAN TASK FORCE (USAFRAF/SETAF),Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARX1,ARX1-U.S. ARMY MATERIAL COMMAND,Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARXB,ARXB-U.S. ARMY CHEMICAL MATERIALS ACTIVITY,Defense,Defense
1,Cabinet Level Agencies,DD,DD-DEPARTMENT OF DEFENSE,DD71,DD71-DEFENSE MICROELECTRONICS ACTIVITY,Defense,Defense
1,Cabinet Level Agencies,HS,HS-DEPARTMENT OF HOMELAND SECURITY,HSBE,HSBE-FEDERAL LAW ENFORCEMENT TRAINING CENTERS,Crime and Law,Crime and Law
2,Large Independent Agencies (1000 or more employees),FR,FR-FEDERAL RESERVE SYSTEM,FRFT,FRFT-BUREAU OF CONSUMER FINANCIAL PROTECTION,"Money, Finance, and Banking","Money, Finance, and Banking"
3,Medium Independent Agencies (100-999 employees),JL,JL-JUDICIAL BRANCH,JL03,JL03-U.S. TAX COURT,Crime and Law,Crime and Law
4,Small Independent Agencies (less than 100 employees),VD,VD-PRIVACY AND CIVIL LIBERTIES OVERSIGHT BOARD,VD00,VD00-PRIVACY AND CIVIL LIBERTIES OVERSIGHT BOARD,Crime and Law,Crime and Law
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF14,AF14-AIR FORCE INSTALLATION CONTRACTING AGENCY,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF16,AF16-AIR FORCE MORTUARY AFFAIRS OPERATIONS,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF17,AF17-AF INSTALLATION AND MISSION SUPPORT,Defense,Defense
1,Cabinet Level Agencies,DD,DD-DEPARTMENT OF DEFENSE,DD60,DD60-DEFENSE HEALTH AGENCY,Defense,Defense
1,Cabinet Level Agencies,HE,HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,HE13,HE13-OFFICE OF INSPECTOR GENERAL,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,TD,TD-DEPARTMENT OF TRANSPORTATION,TD11,"TD11-OFFICE OF THE SECRETARY, RESEARCH AND TECHNOLOGY",Commerce and Information,Management and Administration
1,Cabinet Level Agencies,TR,TR-DEPARTMENT OF THE TREASURY,TRFD,TRFD-BUREAU OF THE FISCAL SERVICE,"Money, Finance, and Banking","Money, Finance, and Banking"
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VADG,VADG-DEPUTY ASSISTANT SECRETARY FOR ACQUISTION AND LOGISTICS,Health and Social Welfare,Management and Administration
2,Large Independent Agencies (1000 or more employees),GS,GS-GENERAL SERVICES ADMINISTRATION,GS14,GS14-OFFICE OF THE HUMAN RESOURCES MANAGEMENT,Management and Administration,Management and Administration
2,Large Independent Agencies (1000 or more employees),GS,GS-GENERAL SERVICES ADMINISTRATION,GS28,GS28-OFFICE OF GSA IT,Management and Administration,Management and Administration
2,Large Independent Agencies (1000 or more employees),GS,GS-GENERAL SERVICES ADMINISTRATION,GS31,GS31-OFFICE OF MISSION ASSURANCE,Management and Administration,Management and Administration
2,Large Independent Agencies (1000 or more employees),PU,PU-PEACE CORPS,PU00,PU00-PEACE CORPS,Foreign Affairs,Foreign Affairs
4,Small Independent Agencies (less than 100 employees),VB,VB-COMMISSION TO ELIMINATE CHILD ABUSE AND NEGLECT FATALITIES,VB00,VB00-COMMISSION TO ELIMINATE CHILD ABUSE AND NEGLECT FATALITIES,Health and Social Welfare,Health and Social Welfare
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF0U,AF0U-25 AF,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF1B,AF1B-AIR FORCE MANPOWER ANALYSIS AGENCY,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF40,AF40-NATIONAL AIR AND SPACE INTELLIGENCE CENTER,Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARTA,ARTA-U.S. ARMY RECRUITING COMMAND AND U.S. ARMY CADET COMMAND,Defense,Defense
1,Cabinet Level Agencies,DD,DD-DEPARTMENT OF DEFENSE,DD53,DD53-DEFENSE POW/MIA ACCOUNTING AGENCY,Defense,Defense
2,Large Independent Agencies (1000 or more employees),NN,NN-NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NN24,NN24-NEIL A. ARMSTRONG FLIGHT RESEARCH CENTER,"Research, Arts, and Sciences","Research, Arts, and Sciences"
4,Small Independent Agencies (less than 100 employees),WX,WX-WORLD WAR 1 CENTENNIAL COMMISSION,WX00,WX00-WORLD WAR 1 CENTENNIAL COMMISSION,"Research, Arts, and Sciences","Research, Arts, and Sciences"
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF4V,AF4V-NON-DOD AND OTHER SUPPORT,Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARAN,ARAN-U.S. ARMY NATIONAL MILITARY CEMETERIES,Defense,Defense
